Quarter,Stock,Date,Open,High,Low,Close,Volume,PercentChangePrice,PercentChangeVolumeOverLastWk,PreviousWeeksVolume,NextWeeksOpen,NextWeeksClose,PercentChangeNextWeeksPrice,DaysToNextDividend,PercentReturnNextDividend,,,,
2,CVX,4/15/2011,$109.74 ,$109.90 ,$103.13 ,$106.24 ,42617245,-0.0318936,0.33352637,31958307,$104.95 ,$108.13 ,0.03030010,33,0.00687124,,,,
2,CVX,4/21/2011,$104.95 ,$108.34 ,$103.04 ,$108.13 ,18873837,0.0303001,-0.55713146,42617245,$107.37 ,$109.44 ,0.01927910,27,0.00675113,,,,
2,CVX,4/29/2011,$107.37 ,$109.60 ,$106.68 ,$109.44 ,28004621,0.0192791,0.48377995,18873837,$109.48 ,$102.88 ,-0.06028500,19,0.00667032,,,,
2,CVX,5/6/2011,$109.48 ,$109.57 ,$101.11 ,$102.88 ,44930373,-0.0602850,0.60439140,28004621,$103.25 ,$102.39 ,-0.00832930,12,0.00709565,,,,
2,CVX,5/13/2011,$103.25 ,$104.95 ,$100.41 ,$102.39 ,43103424,-0.0083293,-0.04066178,44930373,$102.03 ,$102.57 ,0.00529256,5,0.00712960,,,,
2,CVX,5/20/2011,$102.03 ,$104.53 ,$99.61 ,$102.57 ,39951901,0.0052926,-0.07311537,43103424,$101.13 ,$103.21 ,0.02056760,89,0.00711709,,,,
2,CVX,5/27/2011,$101.13 ,$103.86 ,$100.70 ,$103.21 ,28858240,0.0205676,-0.27767542,39951901,$104.61 ,$101.00 ,-0.03450910,82,0.00707296,,,,
2,CVX,6/3/2011,$104.61 ,$105.21 ,$99.57 ,$101.00 ,32206213,-0.0345091,0.11601446,28858240,$100.90 ,$99.67 ,-0.01219030,75,0.00722772,,,,
2,CVX,6/10/2011,$100.90 ,$101.87 ,$98.98 ,$99.67 ,35612426,-0.0121903,0.10576261,32206213,$100.04 ,$99.17 ,-0.00869652,68,0.00732417,,,,
2,CVX,6/17/2011,$100.04 ,$101.29 ,$97.71 ,$99.17 ,44845243,-0.0086965,0.25925830,35612426,$98.88 ,$97.90 ,-0.00991100,61,0.00736110,,,,
2,CVX,6/24/2011,$98.88 ,$102.46 ,$97.00 ,$97.90 ,42615162,-0.0099110,-0.04972837,44845243,$97.94 ,$104.09 ,0.06279350,54,0.00745659,,,,
2,DD,4/1/2011,$54.11 ,$55.80 ,$53.70 ,$55.19 ,23341552,0.0199593,-0.04590377,24464568,$55.50 ,$55.40 ,-0.00180180,40,0.00742888,,,,
2,DD,4/8/2011,$55.50 ,$56.52 ,$55.00 ,$55.40 ,19685778,-0.0018018,-0.15662086,23341552,$55.45 ,$54.89 ,-0.01009920,33,0.00740072,,,,
2,DD,4/15/2011,$55.45 ,$55.81 ,$53.17 ,$54.89 ,24059673,-0.0100992,0.22218553,19685778,$54.28 ,$55.91 ,0.03002950,26,0.00746948,,,,
2,DD,4/21/2011,$54.28 ,$56.00 ,$53.19 ,$55.91 ,15537427,0.0300295,-0.35421288,24059673,$55.69 ,$56.79 ,0.01975220,20,0.00733321,,,,
2,DD,4/29/2011,$55.69 ,$56.88 ,$54.54 ,$56.79 ,27349183,0.0197522,0.76021313,15537427,$56.42 ,$54.63 ,-0.03172630,12,0.00721958,,,,
2,DD,5/6/2011,$56.42 ,$57.00 ,$53.59 ,$54.63 ,27498887,-0.0317263,0.00547380,27349183,$54.94 ,$52.91 ,-0.03694940,5,0.00750503,,,,
2,DD,5/13/2011,$54.94 ,$56.13 ,$52.55 ,$52.91 ,27207924,-0.0369494,-0.01058090,27498887,$52.74 ,$52.74 ,0.00000000,90,0.00774901,,,,
2,DD,5/20/2011,$52.74 ,$54.00 ,$51.92 ,$52.74 ,27511651,0.0000000,0.01116318,27207924,$51.75 ,$52.56 ,0.01565220,83,0.00777399,,,,
2,DD,5/27/2011,$51.75 ,$52.56 ,$50.50 ,$52.56 ,24845668,0.0156522,-0.09690378,27511651,$53.18 ,$50.29 ,-0.05434370,76,0.00780061,,,,
2,DD,6/3/2011,$53.18 ,$53.39 ,$50.11 ,$50.29 ,25203572,-0.0543437,0.01440509,24845668,$50.30 ,$49.78 ,-0.01033800,69,0.00815271,,,,
2,DD,6/10/2011,$50.30 ,$50.90 ,$49.52 ,$49.78 ,28186429,-0.0103380,0.11835057,25203572,$50.03 ,$49.57 ,-0.00919448,62,0.00823624,,,,
2,DD,6/17/2011,$50.03 ,$50.63 ,$48.64 ,$49.57 ,36027620,-0.0091945,0.27819030,28186429,$49.50 ,$51.96 ,0.04969700,55,0.00827113,,,,
2,DD,6/24/2011,$49.50 ,$51.98 ,$49.46 ,$51.96 ,34797906,0.0496970,-0.03413253,36027620,$51.85 ,$54.47 ,0.05053040,48,0.00789069,,,,
2,DIS,4/1/2011,$43.19 ,$43.48 ,$42.36 ,$42.85 ,34130223,-0.0078722,-0.16134480,40696371,$42.87 ,$41.76 ,-0.02589220,252,0.00933489,,,,
2,DIS,4/8/2011,$42.87 ,$43.05 ,$41.40 ,$41.76 ,39055258,-0.0258922,0.14430128,34130223,$41.76 ,$41.52 ,-0.00574713,245,0.00957854,,,,
2,DIS,4/15/2011,$41.76 ,$42.02 ,$40.84 ,$41.52 ,40820710,-0.0057471,0.04520395,39055258,$40.97 ,$42.27 ,0.03173050,238,0.00963391,,,,
2,DIS,4/21/2011,$40.97 ,$42.46 ,$40.45 ,$42.27 ,24312043,0.0317305,-0.40441891,40820710,$42.34 ,$43.10 ,0.01794990,232,0.00946298,,,,
2,DIS,4/29/2011,$42.34 ,$43.35 ,$41.71 ,$43.10 ,30122091,0.0179499,0.23897819,24312043,$43.47 ,$43.06 ,-0.00943179,224,0.00928074,,,,
2,DIS,5/6/2011,$43.47 ,$43.79 ,$42.30 ,$43.06 ,35369886,-0.0094318,0.17421749,30122091,$43.32 ,$41.52 ,-0.04155120,217,0.00928936,,,,
2,DIS,5/13/2011,$43.32 ,$44.12 ,$40.94 ,$41.52 ,78855110,-0.0415512,1.22944202,35369886,$41.26 ,$41.50 ,0.00581677,210,0.00963391,,,,
2,DIS,5/20/2011,$41.26 ,$41.84 ,$40.68 ,$41.50 ,50988843,0.0058168,-0.35338568,78855110,$41.15 ,$41.52 ,0.00899149,203,0.00963855,,,,
2,DIS,5/27/2011,$41.15 ,$41.52 ,$40.55 ,$41.52 ,34651349,0.0089915,-0.32041311,50988843,$41.90 ,$39.38 ,-0.06014320,196,0.00963391,,,,
2,DIS,6/3/2011,$41.90 ,$41.99 ,$39.17 ,$39.38 ,52169227,-0.0601432,0.50554678,34651349,$39.18 ,$38.50 ,-0.01735580,189,0.01015740,,,,
2,DIS,6/10/2011,$39.18 ,$39.88 ,$38.42 ,$38.50 ,49099516,-0.0173558,-0.05884141,52169227,$38.63 ,$38.04 ,-0.01527310,182,0.01038960,,,,
2,DIS,6/17/2011,$38.63 ,$38.86 ,$37.77 ,$38.04 ,54513950,-0.0152731,0.11027469,49099516,$37.85 ,$37.58 ,-0.00713342,175,0.01051520,,,,
2,DIS,6/24/2011,$37.85 ,$38.89 ,$37.19 ,$37.58 ,50409504,-0.0071334,-0.07529166,54513950,$37.62 ,$39.72 ,0.05582140,168,0.01064400,,,,
2,GE,4/1/2011,$19.81 ,$20.50 ,$19.53 ,$20.34 ,207897262,0.0267542,-0.08744575,227819072,$20.73 ,$20.19 ,-0.02604920,76,0.00688299,,,,
2,GE,4/8/2011,$20.73 ,$20.75 ,$20.07 ,$20.19 ,238618636,-0.0260492,0.14777190,207897262,$20.24 ,$20.04 ,-0.00988142,69,0.00693413,,,,
2,GE,4/15/2011,$20.24 ,$20.37 ,$19.60 ,$20.04 ,212315926,-0.0098814,-0.11022907,238618636,$19.77 ,$19.95 ,0.00910470,62,0.00698603,,,,
2,GE,4/21/2011,$19.77 ,$20.54 ,$19.51 ,$19.95 ,182835072,0.0091047,-0.13885371,212315926,$20.14 ,$20.45 ,0.01539230,56,0.00701754,,,,
2,GE,4/29/2011,$20.14 ,$20.85 ,$19.89 ,$20.45 ,280299000,0.0153923,0.53307020,182835072,$20.70 ,$20.01 ,-0.03333330,48,0.00684597,,,,
2,GE,5/6/2011,$20.70 ,$20.71 ,$19.81 ,$20.01 ,235180053,-0.0333333,-0.16096721,280299000,$19.97 ,$19.89 ,-0.00400601,41,0.00699650,,,,
2,GE,5/13/2011,$19.97 ,$20.42 ,$19.76 ,$19.89 ,195448891,-0.0040060,-0.16893934,235180053,$19.85 ,$19.62 ,-0.01158690,34,0.00703871,,,,
2,GE,5/20/2011,$19.85 ,$20.05 ,$19.41 ,$19.62 ,228297982,-0.0115869,0.16806998,195448891,$19.32 ,$19.44 ,0.00621118,27,0.00713558,,,,
2,GE,5/27/2011,$19.32 ,$19.52 ,$18.97 ,$19.44 ,169411364,0.0062112,-0.25793753,228297982,$19.68 ,$18.82 ,-0.04369920,20,0.00720165,,,,
2,GE,6/3/2011,$19.68 ,$19.72 ,$18.75 ,$18.82 ,207576381,-0.0436992,0.22528015,169411364,$18.71 ,$18.32 ,-0.02084450,13,0.00743890,,,,
2,GE,6/10/2011,$18.71 ,$18.80 ,$18.14 ,$18.32 ,260898990,-0.0208445,0.25688187,207576381,$18.31 ,$18.49 ,0.00983069,6,0.00764192,,,,
2,GE,6/17/2011,$18.31 ,$18.90 ,$18.20 ,$18.49 ,261979707,0.0098307,0.00414228,260898990,$18.34 ,$17.97 ,-0.02017450,90,0.00811249,,,,
2,GE,6/24/2011,$18.34 ,$18.94 ,$17.97 ,$17.97 ,295978977,-0.0201745,0.12977826,261979707,$18.00 ,$19.20 ,0.06666670,83,0.00834725,,,,
2,HD,4/1/2011,$37.46 ,$37.87 ,$36.62 ,$37.56 ,52881329,0.0026695,0.31097079,40337534,$37.48 ,$37.46 ,-0.00053362,74,0.00665602,,,,
2,HD,4/8/2011,$37.48 ,$37.96 ,$37.21 ,$37.46 ,47021433,-0.0005336,-0.11081219,52881329,$37.45 ,$38.17 ,0.01922560,67,0.00667379,,,,
2,HD,4/15/2011,$37.45 ,$38.40 ,$37.17 ,$38.17 ,42983064,0.0192256,-0.08588358,47021433,$37.70 ,$37.80 ,0.00265252,60,0.00654965,,,,
2,HD,4/21/2011,$37.70 ,$38.50 ,$37.20 ,$37.80 ,24190528,0.0026525,-0.43720792,42983064,$37.61 ,$37.15 ,-0.01223080,54,0.00661376,,,,
2,HD,4/29/2011,$37.61 ,$37.71 ,$36.94 ,$37.15 ,61019095,-0.0122308,1.52243750,24190528,$37.44 ,$36.99 ,-0.01201920,46,0.00672948,,,,
2,HD,5/6/2011,$37.44 ,$37.67 ,$36.77 ,$36.99 ,52439439,-0.0120192,-0.14060608,61019095,$36.93 ,$37.01 ,0.00216626,39,0.00675858,,,,
2,HD,5/13/2011,$36.93 ,$37.43 ,$36.70 ,$37.01 ,41391929,0.0021663,-0.21067178,52439439,$36.69 ,$37.05 ,0.00981194,32,0.00675493,,,,
2,HD,5/20/2011,$36.69 ,$37.94 ,$36.55 ,$37.05 ,53378802,0.0098119,0.28959445,41391929,$36.00 ,$36.00 ,0.00000000,25,0.00674764,,,,
2,HD,5/27/2011,$36.00 ,$37.00 ,$36.00 ,$36.00 ,40673778,0.0000000,-0.23801628,53378802,$36.18 ,$34.63 ,-0.04284130,18,0.00694444,,,,
2,HD,6/3/2011,$36.18 ,$36.28 ,$34.43 ,$34.63 ,39307513,-0.0428413,-0.03359081,40673778,$34.53 ,$33.47 ,-0.03069790,11,0.00721917,,,,
2,HD,6/10/2011,$34.53 ,$35.02 ,$33.42 ,$33.47 ,45606663,-0.0306979,0.16025308,39307513,$33.46 ,$34.53 ,0.03197850,4,0.00746938,,,,
2,HD,6/17/2011,$33.46 ,$34.93 ,$33.41 ,$34.53 ,76297124,0.0319785,0.67293810,45606663,$34.29 ,$35.08 ,0.02303880,74,0.00724008,,,,
2,HD,6/24/2011,$34.29 ,$35.69 ,$34.28 ,$35.08 ,65416820,0.0230388,-0.14260438,76297124,$35.03 ,$36.73 ,0.04852980,67,0.00712657,,,,
2,HPQ,4/1/2011,$42.42 ,$42.83 ,$37.60 ,$40.98 ,90069975,-0.0339463,0.15342189,78089358,$40.65 ,$40.70 ,0.00123001,73,0.00317228,,,,
2,HPQ,4/8/2011,$40.65 ,$41.80 ,$40.20 ,$40.70 ,87672936,0.0012300,-0.02661308,90069975,$40.71 ,$40.26 ,-0.01105380,66,0.00319410,,,,
2,HPQ,4/15/2011,$40.71 ,$41.55 ,$40.12 ,$40.26 ,70321527,-0.0110538,-0.19791066,87672936,$39.96 ,$40.99 ,0.02577580,59,0.00322901,,,,
2,HPQ,4/21/2011,$39.96 ,$41.19 ,$39.16 ,$40.99 ,46244533,0.0257758,-0.34238440,70321527,$41.06 ,$40.37 ,-0.01680470,53,0.00317151,,,,
2,HPQ,4/29/2011,$41.06 ,$41.30 ,$39.99 ,$40.37 ,82362537,-0.0168047,0.78102214,46244533,$40.69 ,$40.81 ,0.00294913,45,0.00322021,,,,
2,HPQ,5/6/2011,$40.69 ,$41.52 ,$39.80 ,$40.81 ,70249698,0.0029491,-0.14706734,82362537,$40.79 ,$40.41 ,-0.00931601,38,0.00318549,,,,
2,HPQ,5/13/2011,$40.79 ,$41.74 ,$40.22 ,$40.41 ,63498759,-0.0093160,-0.09609919,70249698,$40.20 ,$35.98 ,-0.10497500,31,0.00321703,,,,
2,HPQ,5/20/2011,$40.20 ,$40.34 ,$35.91 ,$35.98 ,217523955,-0.1049750,2.42564104,63498759,$35.58 ,$36.96 ,0.03878580,24,0.00361312,,,,
2,HPQ,5/27/2011,$35.58 ,$36.96 ,$35.44 ,$36.96 ,106507716,0.0387858,-0.51036328,217523955,$37.28 ,$36.11 ,-0.03138410,17,0.00351732,,,,
2,HPQ,6/3/2011,$37.28 ,$37.52 ,$36.00 ,$36.11 ,79313559,-0.0313841,-0.25532570,106507716,$35.99 ,$35.25 ,-0.02056130,10,0.00360011,,,,
2,HPQ,6/10/2011,$35.99 ,$36.24 ,$35.14 ,$35.25 ,74301015,-0.0205613,-0.06319908,79313559,$35.13 ,$35.00 ,-0.00370054,3,0.00368794,,,,
2,HPQ,6/17/2011,$35.13 ,$35.32 ,$33.95 ,$35.00 ,134346312,-0.0037005,0.80813562,74301015,$34.79 ,$34.90 ,0.00316183,87,0.00342857,,,,
2,HPQ,6/24/2011,$34.79 ,$35.65 ,$34.55 ,$34.90 ,102774442,0.0031618,-0.23500362,134346312,$35.05 ,$37.05 ,0.05706130,80,0.00343840,,,,
2,IBM,4/1/2011,$161.54 ,$164.42 ,$161.12 ,$164.27 ,19081936,0.0168998,-0.24820375,25381792,$164.42 ,$164.05 ,-0.00225033,35,0.00456565,,,,
2,IBM,4/8/2011,$164.42 ,$164.75 ,$163.16 ,$164.05 ,17615408,-0.0022503,-0.07685426,19081936,$163.44 ,$166.21 ,0.01694810,28,0.00457178,,,,
2,IBM,4/15/2011,$163.44 ,$166.34 ,$162.30 ,$166.21 ,22183383,0.0169481,0.25931701,17615408,$164.64 ,$168.28 ,0.02210880,21,0.00451236,,,,
2,IBM,4/21/2011,$164.64 ,$168.28 ,$162.19 ,$168.28 ,23662621,0.0221088,0.06668225,22183383,$167.65 ,$170.58 ,0.01747690,15,0.00445686,,,,
2,IBM,4/29/2011,$167.65 ,$173.00 ,$167.23 ,$170.58 ,26829625,0.0174769,0.13383995,23662621,$172.11 ,$168.89 ,-0.01870900,7,0.00439676,,,,
2,IBM,5/6/2011,$172.11 ,$173.54 ,$167.50 ,$168.89 ,29480567,-0.0187090,0.09880652,26829625,$168.39 ,$169.92 ,0.00908605,0,0.00444076,,,,
2,IBM,5/13/2011,$168.39 ,$172.77 ,$167.82 ,$169.92 ,23505533,0.0090861,-0.20267704,29480567,$169.81 ,$170.16 ,0.00206113,87,0.00441384,,,,
2,IBM,5/20/2011,$169.81 ,$171.41 ,$166.53 ,$170.16 ,26027660,0.0020611,0.10729929,23505533,$168.50 ,$167.50 ,-0.00593472,80,0.00440762,,,,
2,IBM,5/27/2011,$168.50 ,$168.60 ,$165.90 ,$167.50 ,19453763,-0.0059347,-0.25257349,26027660,$168.44 ,$165.05 ,-0.02012590,73,0.00447761,,,,
2,IBM,6/3/2011,$168.44 ,$169.89 ,$164.13 ,$165.05 ,23349972,-0.0201259,0.20028048,19453763,$164.76 ,$163.18 ,-0.00958971,66,0.00454408,,,,
2,IBM,6/10/2011,$164.76 ,$165.96 ,$162.87 ,$163.18 ,20646079,-0.0095897,-0.11579855,23349972,$164.44 ,$164.44 ,0.00000000,59,0.00459615,,,,
2,IBM,6/17/2011,$164.44 ,$165.10 ,$161.52 ,$164.44 ,29390025,0.0000000,0.42351606,20646079,$163.70 ,$165.07 ,0.00836897,52,0.00456093,,,,
2,IBM,6/24/2011,$163.70 ,$166.81 ,$163.59 ,$165.07 ,22984546,0.0083690,-0.21794738,29390025,$165.74 ,$174.54 ,0.05309520,45,0.00454353,,,,
2,INTC,4/1/2011,$20.44 ,$20.66 ,$19.56 ,$19.72 ,321390635,-0.0352250,0.40252915,229150771,$19.79 ,$20.02 ,0.01162200,33,0.00912779,,,,
2,INTC,4/8/2011,$19.79 ,$20.20 ,$19.36 ,$20.02 ,286343950,0.0116220,-0.10904700,321390635,$20.07 ,$19.75 ,-0.01594420,26,0.00899101,,,,
2,INTC,4/15/2011,$20.07 ,$20.20 ,$19.41 ,$19.75 ,231298341,-0.0159442,-0.19223598,286343950,$19.53 ,$21.46 ,0.09882230,19,0.00911392,,,,
2,INTC,4/21/2011,$19.53 ,$21.46 ,$19.45 ,$21.46 ,302470339,0.0988223,0.30770648,231298341,$21.37 ,$23.15 ,0.08329430,13,0.00838770,,,,
2,INTC,4/29/2011,$21.37 ,$23.19 ,$21.33 ,$23.15 ,466579710,0.0832943,0.54256352,302470339,$23.02 ,$23.25 ,0.00999131,5,0.00777538,,,,
2,INTC,5/6/2011,$23.02 ,$23.86 ,$22.67 ,$23.25 ,513891027,0.0099913,0.10140029,466579710,$23.13 ,$23.41 ,0.01210550,89,0.00903226,,,,
2,INTC,5/13/2011,$23.13 ,$23.83 ,$22.65 ,$23.41 ,344755154,0.0121055,-0.32912790,513891027,$23.32 ,$23.22 ,-0.00428816,82,0.00897053,,,,
2,INTC,5/20/2011,$23.32 ,$23.96 ,$23.08 ,$23.22 ,387571150,-0.0042882,0.12419248,344755154,$22.92 ,$22.21 ,-0.03097730,75,0.00904393,,,,
2,INTC,5/27/2011,$22.92 ,$23.03 ,$22.21 ,$22.21 ,210446967,-0.0309773,-0.45701075,387571150,$22.45 ,$21.73 ,-0.03207130,68,0.00945520,,,,
2,INTC,6/3/2011,$22.45 ,$22.64 ,$21.67 ,$21.73 ,222978209,-0.0320713,0.05954584,210446967,$21.80 ,$21.38 ,-0.01926610,61,0.00966406,,,,
2,INTC,6/10/2011,$21.80 ,$22.44 ,$21.26 ,$21.38 ,249719951,-0.0192661,0.11992984,222978209,$21.43 ,$21.19 ,-0.01119930,54,0.00982226,,,,
2,INTC,6/17/2011,$21.43 ,$26.78 ,$21.07 ,$21.19 ,294273143,-0.0111993,0.17841263,249719951,$21.19 ,$21.20 ,0.00047192,47,0.00991033,,,,
2,INTC,6/24/2011,$21.19 ,$21.74 ,$21.06 ,$21.20 ,309031457,0.0004719,0.05015175,294273143,$21.17 ,$22.53 ,0.06424190,40,0.00990566,,,,
2,JNJ,4/1/2011,$58.98 ,$59.73 ,$58.93 ,$59.49 ,48029143,0.0086470,0.01118243,47498000,$59.50 ,$59.46 ,-0.00067227,55,0.00958144,,,,
2,JNJ,4/8/2011,$59.50 ,$60.18 ,$59.25 ,$59.46 ,47141409,-0.0006723,-0.01848324,48029143,$59.54 ,$60.56 ,0.01713130,48,0.00958628,,,,
2,JNJ,4/15/2011,$59.54 ,$60.95 ,$59.49 ,$60.56 ,58631682,0.0171313,0.24374055,47141409,$60.45 ,$64.07 ,0.05988420,41,0.00941215,,,,
2,JNJ,4/21/2011,$60.45 ,$64.54 ,$60.10 ,$64.07 ,72888066,0.0598842,0.24315154,58631682,$63.65 ,$65.72 ,0.03252160,35,0.00889652,,,,
2,JNJ,4/29/2011,$63.65 ,$65.98 ,$63.40 ,$65.72 ,70745990,0.0325216,-0.02938857,72888066,$65.92 ,$65.27 ,-0.00986044,27,0.00867316,,,,
2,JNJ,5/6/2011,$65.92 ,$66.46 ,$64.80 ,$65.27 ,68840083,-0.0098604,-0.02694014,70745990,$65.11 ,$66.62 ,0.02319150,20,0.00873295,,,,
2,JNJ,5/13/2011,$65.11 ,$67.37 ,$65.07 ,$66.62 ,66040498,0.0231915,-0.04066795,68840083,$66.41 ,$65.69 ,-0.01084170,13,0.00855599,,,,
2,JNJ,5/20/2011,$66.41 ,$66.79 ,$65.28 ,$65.69 ,53385097,-0.0108417,-0.19163091,66040498,$65.19 ,$66.77 ,0.02423680,6,0.00867712,,,,
2,JNJ,5/27/2011,$65.19 ,$66.77 ,$65.08 ,$66.77 ,49866786,0.0242368,-0.06590437,53385097,$67.31 ,$66.09 ,-0.01812510,91,0.00853677,,,,
2,JNJ,6/3/2011,$67.31 ,$67.34 ,$65.80 ,$66.09 ,47426009,-0.0181251,-0.04894595,49866786,$65.87 ,$66.09 ,0.00333991,84,0.00862460,,,,
2,JNJ,6/10/2011,$65.87 ,$67.28 ,$65.18 ,$66.09 ,52231924,0.0033399,0.10133501,47426009,$66.32 ,$66.29 ,-0.00045235,77,0.00862460,,,,
2,JNJ,6/17/2011,$66.32 ,$67.36 ,$65.47 ,$66.29 ,58201928,-0.0004524,0.11429799,52231924,$66.08 ,$65.06 ,-0.01543580,70,0.00859858,,,,
2,JNJ,6/24/2011,$66.08 ,$66.75 ,$64.69 ,$65.06 ,56535090,-0.0154358,-0.02863888,58201928,$65.20 ,$67.30 ,0.03220860,63,0.00876114,,,,
2,JPM,4/1/2011,$46.10 ,$46.88 ,$45.51 ,$46.35 ,112702290,0.0054230,-0.04456746,117959443,$46.12 ,$46.84 ,0.01561140,3,0.00539374,,,,
2,JPM,4/8/2011,$46.12 ,$47.80 ,$46.05 ,$46.84 ,121937602,0.0156114,0.08194432,112702290,$47.00 ,$44.89 ,-0.04489360,84,0.00533732,,,,
2,JPM,4/15/2011,$47.00 ,$47.37 ,$44.83 ,$44.89 ,186017520,-0.0448936,0.52551401,121937602,$44.27 ,$44.68 ,0.00926135,77,0.00556917,,,,
2,JPM,4/21/2011,$44.27 ,$44.97 ,$43.53 ,$44.68 ,113261188,0.0092614,-0.39112623,186017520,$44.65 ,$45.63 ,0.02194850,71,0.00559534,,,,
2,JPM,4/29/2011,$44.65 ,$46.02 ,$44.38 ,$45.63 ,107332185,0.0219485,-0.05234806,113261188,$45.94 ,$45.04 ,-0.01959080,63,0.00547885,,,,
2,JPM,5/6/2011,$45.94 ,$46.07 ,$44.76 ,$45.04 ,131213937,-0.0195908,0.22250318,107332185,$44.75 ,$43.15 ,-0.03575420,56,0.00555062,,,,
2,JPM,5/13/2011,$44.75 ,$45.50 ,$42.98 ,$43.15 ,137013704,-0.0357542,0.04420085,131213937,$42.97 ,$43.13 ,0.00372353,49,0.00579374,,,,
2,JPM,5/20/2011,$42.97 ,$44.35 ,$42.65 ,$43.13 ,145114846,0.0037235,0.05912651,137013704,$42.40 ,$42.79 ,0.00919811,42,0.00579643,,,,
2,JPM,5/27/2011,$42.40 ,$42.92 ,$41.69 ,$42.79 ,119828886,0.0091981,-0.17424792,145114846,$43.24 ,$41.57 ,-0.03862160,35,0.00584249,,,,
2,JPM,6/3/2011,$43.24 ,$43.38 ,$40.83 ,$41.57 ,145187926,-0.0386216,0.21162710,119828886,$41.10 ,$41.05 ,-0.00121655,28,0.00601395,,,,
2,JPM,6/10/2011,$41.10 ,$41.50 ,$40.10 ,$41.05 ,194764785,-0.0012166,0.34146682,145187926,$41.29 ,$40.80 ,-0.01186730,21,0.00609013,,,,
2,JPM,6/17/2011,$41.29 ,$42.44 ,$39.70 ,$40.80 ,183560880,-0.0118673,-0.05752531,194764785,$40.50 ,$39.49 ,-0.02493830,14,0.00612745,,,,
2,JPM,6/24/2011,$40.50 ,$41.53 ,$39.44 ,$39.49 ,167589521,-0.0249383,-0.08700851,183560880,$39.40 ,$41.58 ,0.05532990,7,0.00633072,,,,
2,KRFT,4/1/2011,$31.35 ,$31.70 ,$31.06 ,$31.61 ,38759730,0.0082935,-0.07623430,41958399,$31.71 ,$31.67 ,-0.00126143,88,0.00917431,,,,
2,KRFT,4/8/2011,$31.71 ,$31.88 ,$31.35 ,$31.67 ,34314135,-0.0012614,-0.11469623,38759730,$31.73 ,$33.36 ,0.05137090,81,0.00915693,,,,
2,KRFT,4/15/2011,$31.73 ,$33.54 ,$31.69 ,$33.36 ,71530535,0.0513709,1.08457929,34314135,$32.72 ,$33.38 ,0.02017110,74,0.00869305,,,,
2,KRFT,4/21/2011,$32.72 ,$33.67 ,$32.70 ,$33.38 ,33399240,0.0201711,-0.53307717,71530535,$33.45 ,$33.59 ,0.00418535,68,0.00868784,,,,
2,KRFT,4/29/2011,$33.45 ,$33.90 ,$33.00 ,$33.59 ,42547809,0.0041854,0.27391548,33399240,$33.60 ,$34.08 ,0.01428570,60,0.00863352,,,,
2,KRFT,5/6/2011,$33.60 ,$34.49 ,$33.22 ,$34.08 ,58969733,0.0142857,0.38596403,42547809,$33.81 ,$34.89 ,0.03194320,53,0.00850939,,,,
2,KRFT,5/13/2011,$33.81 ,$35.10 ,$33.80 ,$34.89 ,47572999,0.0319432,-0.19326413,58969733,$34.84 ,$35.23 ,0.01119400,46,0.00831184,,,,
2,KRFT,5/20/2011,$34.84 ,$35.44 ,$34.48 ,$35.23 ,48017488,0.0111940,0.00934330,47572999,$34.97 ,$34.75 ,-0.00629111,39,0.00823162,,,,
2,KRFT,5/27/2011,$34.97 ,$35.06 ,$34.28 ,$34.75 ,31660711,-0.0062911,-0.34064208,48017488,$34.79 ,$34.10 ,-0.01983330,32,0.00834532,,,,
2,KRFT,6/3/2011,$34.79 ,$35.00 ,$34.05 ,$34.10 ,38915498,-0.0198333,0.22914163,31660711,$34.07 ,$33.79 ,-0.00821837,25,0.00850440,,,,
2,KRFT,6/10/2011,$34.07 ,$34.39 ,$24.30 ,$33.79 ,43535139,-0.0082184,0.11870954,38915498,$33.92 ,$34.48 ,0.01650940,18,0.00858242,,,,
2,KRFT,6/17/2011,$33.92 ,$34.72 ,$33.76 ,$34.48 ,44641104,0.0165094,0.02540396,43535139,$34.39 ,$34.60 ,0.00610643,11,0.00841067,,,,
2,KRFT,6/24/2011,$34.39 ,$34.98 ,$33.87 ,$34.60 ,39770714,0.0061064,-0.10910102,44641104,$34.61 ,$35.47 ,0.02484830,4,0.00838150,,,,
2,KO,4/1/2011,$65.20 ,$67.48 ,$65.03 ,$67.22 ,39265955,0.0309816,0.31529107,29853434,$67.22 ,$67.27 ,0.00074383,73,0.00699197,,,,
2,KO,4/8/2011,$67.22 ,$67.82 ,$66.86 ,$67.27 ,32024467,0.0007438,-0.18442154,39265955,$67.25 ,$68.01 ,0.01130110,66,0.00698677,,,,
2,KO,4/15/2011,$67.25 ,$68.47 ,$66.41 ,$68.01 ,40595470,0.0113011,0.26763921,32024467,$67.57 ,$67.88 ,0.00458783,59,0.00691075,,,,
2,KO,4/21/2011,$67.57 ,$68.05 ,$66.64 ,$67.88 ,19831270,0.0045878,-0.51149057,40595470,$67.95 ,$67.46 ,-0.00721118,53,0.00692398,,,,
2,KO,4/29/2011,$67.95 ,$67.98 ,$65.81 ,$67.46 ,44603365,-0.0072112,1.24914315,19831270,$67.76 ,$66.90 ,-0.01269190,45,0.00696709,,,,
